"uri","righteyex","righteyey","lefteyex","lefteyey"
"nd1/Fall2002/2002-325/04557d58.JPG",783,685,883,682
"nd1/Fall2002/2002-325/04557d59.JPG",748,688,852,687
"nd1/Fall2002/2002-325/04559d68.JPG",467,712,731,720
"nd1/Fall2002/2002-325/04559d69.JPG",722,691,994,693
"nd1/Fall2002/2002-325/04559d70.JPG",691,572,801,576
"nd1/Fall2002/2002-325/04559d71.JPG",674,570,779,571
"nd1/Fall2002/2002-325/04573d63.JPG",526,744,817,735
"nd1/Fall2002/2002-325/04573d64.JPG",655,811,940,769
"nd1/Fall2002/2002-325/04573d67.JPG",777,554,882,546
"nd1/Fall2002/2002-325/04573d68.JPG",689,557,787,551
"nd1/Fall2002/2002-325/04575d60.JPG",851,1122,1079,1130
"nd1/Fall2002/2002-325/04575d61.JPG",840,1116,1068,1129
"nd1/Fall2002/2002-325/04575d64.JPG",842,538,938,546
"nd1/Fall2002/2002-325/04575d65.JPG",806,544,902,552
"nd1/Fall2002/2002-325/04577d16.JPG",744,838,994,843
"nd1/Fall2002/2002-325/04577d17.JPG",748,856,997,862
"nd1/Fall2002/2002-325/04577d20.JPG",770,520,866,528
"nd1/Fall2002/2002-325/04577d21.JPG",765,516,860,523
"nd1/Fall2002/2002-344/04211d126.JPG",886,1355,1128,1364
"nd1/Fall2002/2002-344/04211d127.JPG",867,1378,1105,1365
"nd1/Fall2002/2002-344/04211d128.JPG",552,690,647,690
"nd1/Fall2002/2002-344/04211d129.JPG",551,688,649,694
"nd1/Fall2002/2002-344/04213d90.JPG",582,1338,850,1317
"nd1/Fall2002/2002-344/04213d91.JPG",607,1346,871,1319
"nd1/Fall2002/2002-344/04213d92.JPG",556,692,660,682
"nd1/Fall2002/2002-344/04213d93.JPG",562,687,664,681
"nd1/Fall2002/2002-344/04274d48.JPG",550,1038,817,1036
"nd1/Fall2002/2002-344/04274d49.JPG",552,1035,819,1033
"nd1/Fall2002/2002-344/04274d52.JPG",602,333,703,334
"nd1/Fall2002/2002-344/04274d53.JPG",614,344,716,348
"nd1/Fall2002/2002-344/04288d48.JPG",795,763,1056,735
"nd1/Fall2002/2002-344/04288d49.JPG",782,771,1043,744
"nd1/Fall2002/2002-344/04288d52.JPG",557,511,657,505
"nd1/Fall2002/2002-344/04288d53.JPG",557,506,655,504
"nd1/Fall2002/2002-344/04297d36.JPG",733,870,991,875
"nd1/Fall2002/2002-344/04297d37.JPG",718,874,977,880
"nd1/Fall2002/2002-344/04297d40.JPG",983,409,1084,412
"nd1/Fall2002/2002-344/04297d41.JPG",635,402,737,407
"nd1/Fall2002/2002-344/04301d18.JPG",648,867,944,859
"nd1/Fall2002/2002-344/04301d19.JPG",661,869,962,855
"nd1/Fall2002/2002-344/04301d20.JPG",652,453,754,457
"nd1/Fall2002/2002-344/04301d21.JPG",658,456,761,457
"nd1/Fall2002/2002-344/04309d32.JPG",575,1063,815,1041
"nd1/Fall2002/2002-344/04309d33.JPG",565,1077,814,1053
"nd1/Fall2002/2002-344/04309d34.JPG",605,583,703,577
"nd1/Fall2002/2002-344/04309d35.JPG",601,591,695,586
"nd1/Fall2002/2002-344/04323d18.JPG",692,597,948,597
"nd1/Fall2002/2002-344/04323d19.JPG",694,604,950,605
"nd1/Fall2002/2002-344/04323d22.JPG",684,565,784,571
"nd1/Fall2002/2002-344/04323d23.JPG",676,557,773,563
"nd1/Fall2002/2002-344/04347d24.JPG",865,828,1133,846
"nd1/Fall2002/2002-344/04347d25.JPG",866,827,1134,853
"nd1/Fall2002/2002-344/04347d28.JPG",939,534,1039,545
"nd1/Fall2002/2002-344/04347d29.JPG",931,523,1037,538
"nd1/Fall2002/2002-344/04349d54.JPG",689,804,991,792
"nd1/Fall2002/2002-344/04349d55.JPG",694,796,1003,783
"nd1/Fall2002/2002-344/04349d58.JPG",908,560,1015,560
"nd1/Fall2002/2002-344/04349d59.JPG",914,566,1026,567
"nd1/Fall2002/2002-344/04371d50.JPG",717,1290,961,1274
"nd1/Fall2002/2002-344/04371d51.JPG",712,1301,957,1290
"nd1/Fall2002/2002-344/04371d52.JPG",570,688,661,688
"nd1/Fall2002/2002-344/04371d53.JPG",570,688,664,689
"nd1/Fall2002/2002-344/04374d36.JPG",641,793,895,783
"nd1/Fall2002/2002-344/04374d37.JPG",597,800,846,790
"nd1/Fall2002/2002-344/04374d40.JPG",672,488,773,490
"nd1/Fall2002/2002-344/04374d41.JPG",694,486,794,486
"nd1/Fall2002/2002-344/04381d54.JPG",692,817,965,789
"nd1/Fall2002/2002-344/04381d55.JPG",681,828,959,807
"nd1/Fall2002/2002-344/04381d58.JPG",535,436,638,431
"nd1/Fall2002/2002-344/04381d59.JPG",542,455,643,447
"nd1/Fall2002/2002-344/04385d60.JPG",1003,904,1228,898
"nd1/Fall2002/2002-344/04385d61.JPG",1006,908,1230,900
"nd1/Fall2002/2002-344/04385d64.JPG",905,574,1004,566
"nd1/Fall2002/2002-344/04385d65.JPG",894,570,992,566
"nd1/Fall2002/2002-344/04407d36.JPG",893,702,1107,691
"nd1/Fall2002/2002-344/04407d37.JPG",893,700,1107,684
"nd1/Fall2002/2002-344/04407d40.JPG",900,456,1001,463
"nd1/Fall2002/2002-344/04407d41.JPG",891,460,993,463
"nd1/Fall2002/2002-344/04411d38.JPG",637,874,922,841
"nd1/Fall2002/2002-344/04411d39.JPG",635,870,930,869
"nd1/Fall2002/2002-344/04411d40.JPG",883,521,984,513
"nd1/Fall2002/2002-344/04411d41.JPG",866,530,967,519
"nd1/Fall2002/2002-344/04418d56.JPG",819,995,1058,980
"nd1/Fall2002/2002-344/04418d57.JPG",789,1008,1030,993
"nd1/Fall2002/2002-344/04418d58.JPG",824,702,909,699
"nd1/Fall2002/2002-344/04418d59.JPG",849,713,932,713
"nd1/Fall2002/2002-344/04435d73.JPG",676,1011,921,995
"nd1/Fall2002/2002-344/04435d74.JPG",703,1023,946,1004
"nd1/Fall2002/2002-344/04435d75.JPG",625,776,719,772
"nd1/Fall2002/2002-344/04435d76.JPG",616,775,710,770
"nd1/Fall2002/2002-344/04442d58.JPG",493,965,786,967
"nd1/Fall2002/2002-344/04442d59.JPG",476,978,770,980
"nd1/Fall2002/2002-344/04442d62.JPG",600,586,710,592
"nd1/Fall2002/2002-344/04442d63.JPG",623,589,737,596
"nd1/Fall2002/2002-344/04446d38.JPG",587,1167,842,1156
"nd1/Fall2002/2002-344/04446d39.JPG",640,1145,895,1149
"nd1/Fall2002/2002-344/04446d40.JPG",575,549,669,550
"nd1/Fall2002/2002-344/04446d41.JPG",571,545,672,547
"nd1/Fall2002/2002-344/04470d32.JPG",805,1065,1066,1048
"nd1/Fall2002/2002-344/04470d33.JPG",803,1078,1060,1059
"nd1/Fall2002/2002-344/04470d34.JPG",862,761,956,760
"nd1/Fall2002/2002-344/04470d35.JPG",834,753,935,750
"nd1/Fall2002/2002-344/04482d56.JPG",655,1226,907,1219
"nd1/Fall2002/2002-344/04482d57.JPG",669,1228,925,1220
"nd1/Fall2002/2002-344/04482d58.JPG",540,618,637,619
"nd1/Fall2002/2002-344/04482d59.JPG",543,617,642,618
"nd1/Fall2002/2002-344/04484d22.JPG",594,802,863,798
"nd1/Fall2002/2002-344/04484d23.JPG",595,814,869,808
"nd1/Fall2002/2002-344/04484d26.JPG",561,335,658,338
"nd1/Fall2002/2002-344/04484d27.JPG",574,335,670,342
"nd1/Fall2002/2002-344/04489d72.JPG",615,1244,844,1206
"nd1/Fall2002/2002-344/04489d73.JPG",629,1262,856,1228
"nd1/Fall2002/2002-344/04489d74.JPG",671,644,759,642
"nd1/Fall2002/2002-344/04489d75.JPG",712,655,799,648
"nd1/Fall2002/2002-344/04496d32.JPG",733,1248,1005,1228
"nd1/Fall2002/2002-344/04496d33.JPG",691,1261,959,1240
"nd1/Fall2002/2002-344/04496d34.JPG",582,475,682,465
"nd1/Fall2002/2002-344/04496d35.JPG",608,473,708,470
"nd1/Fall2002/2002-344/04509d40.JPG",596,1320,837,1299
"nd1/Fall2002/2002-344/04509d41.JPG",566,1323,799,1304
"nd1/Fall2002/2002-344/04509d44.JPG",572,663,668,669
"nd1/Fall2002/2002-344/04509d45.JPG",567,640,664,636
"nd1/Fall2002/2002-344/04512d66.JPG",708,882,987,852
"nd1/Fall2002/2002-344/04512d67.JPG",713,901,993,870
"nd1/Fall2002/2002-344/04512d70.JPG",624,350,725,346
"nd1/Fall2002/2002-344/04512d71.JPG",581,333,683,330
"nd1/Fall2002/2002-344/04530d46.JPG",804,819,1074,788
"nd1/Fall2002/2002-344/04530d47.JPG",742,836,1008,800
"nd1/Fall2002/2002-344/04530d50.JPG",949,547,1052,539
"nd1/Fall2002/2002-344/04530d51.JPG",925,551,1026,538
"nd1/Fall2002/2002-344/04548d26.JPG",942,1143,1214,1135
"nd1/Fall2002/2002-344/04548d27.JPG",938,1148,1221,1149
"nd1/Fall2002/2002-344/04548d28.JPG",595,611,699,619
"nd1/Fall2002/2002-344/04548d29.JPG",598,608,704,617
"nd1/Fall2002/2002-344/04560d24.JPG",507,677,785,663
"nd1/Fall2002/2002-344/04560d25.JPG",497,683,793,673
"nd1/Fall2002/2002-344/04560d28.JPG",538,452,650,451
"nd1/Fall2002/2002-344/04560d29.JPG",573,466,681,472
"nd1/Fall2002/2002-344/04563d36.JPG",753,497,1004,473
"nd1/Fall2002/2002-344/04563d37.JPG",760,530,1012,499
"nd1/Fall2002/2002-344/04563d40.JPG",595,286,690,276
"nd1/Fall2002/2002-344/04563d41.JPG",584,294,681,283
"nd1/Fall2002/2002-344/04572d28.JPG",520,1449,781,1459
"nd1/Fall2002/2002-344/04572d29.JPG",521,1438,779,1451
"nd1/Fall2002/2002-344/04572d32.JPG",532,717,631,720
"nd1/Fall2002/2002-344/04572d33.JPG",513,738,614,741
"nd1/Fall2002/2002-345/04202d119.JPG",659,1145,936,1120
"nd1/Fall2002/2002-345/04202d120.JPG",663,1125,930,1097
"nd1/Fall2002/2002-345/04202d123.JPG",756,486,842,482
"nd1/Fall2002/2002-345/04202d124.JPG",759,484,849,484
"nd1/Fall2002/2002-345/04221d124.JPG",770,884,1064,885
"nd1/Fall2002/2002-345/04221d125.JPG",762,887,1058,894
"nd1/Fall2002/2002-345/04221d128.JPG",756,519,846,521
"nd1/Fall2002/2002-345/04221d129.JPG",748,523,840,525
"nd1/Fall2002/2002-345/04222d120.JPG",736,1155,994,1147
"nd1/Fall2002/2002-345/04222d121.JPG",713,1178,986,1169
"nd1/Fall2002/2002-345/04222d124.JPG",759,398,844,394
"nd1/Fall2002/2002-345/04222d125.JPG",753,402,834,398
"nd1/Fall2002/2002-345/04227d114.JPG",689,876,981,848
"nd1/Fall2002/2002-345/04227d115.JPG",690,879,974,850
"nd1/Fall2002/2002-345/04227d118.JPG",762,595,855,593
"nd1/Fall2002/2002-345/04227d119.JPG",773,598,866,595
"nd1/Fall2002/2002-345/04273d80.JPG",787,703,1031,691
"nd1/Fall2002/2002-345/04273d81.JPG",809,699,1063,687
"nd1/Fall2002/2002-345/04273d84.JPG",770,602,823,600
"nd1/Fall2002/2002-345/04273d85.JPG",771,603,825,600
"nd1/Fall2002/2002-345/04274d56.JPG",759,871,1029,871
"nd1/Fall2002/2002-345/04274d57.JPG",743,871,1014,876
"nd1/Fall2002/2002-345/04274d58.JPG",723,469,792,473
"nd1/Fall2002/2002-345/04274d59.JPG",744,476,815,478
"nd1/Fall2002/2002-345/04295d60.JPG",683,696,917,668
"nd1/Fall2002/2002-345/04295d61.JPG",698,668,929,642
"nd1/Fall2002/2002-345/04295d64.JPG",789,547,849,544
"nd1/Fall2002/2002-345/04295d65.JPG",800,547,863,543
"nd1/Fall2002/2002-345/04300d48.JPG",644,1037,906,1036
"nd1/Fall2002/2002-345/04300d49.JPG",667,1047,927,1053
"nd1/Fall2002/2002-345/04300d50.JPG",791,450,873,453
"nd1/Fall2002/2002-345/04300d51.JPG",792,455,879,461
"nd1/Fall2002/2002-345/04311d30.JPG",761,629,1032,613
"nd1/Fall2002/2002-345/04311d31.JPG",765,604,1037,587
"nd1/Fall2002/2002-345/04311d32.JPG",711,292,804,288
"nd1/Fall2002/2002-345/04311d33.JPG",706,294,796,292
"nd1/Fall2002/2002-345/04315d42.JPG",774,466,1022,457
"nd1/Fall2002/2002-345/04315d43.JPG",803,464,1057,453
"nd1/Fall2002/2002-345/04315d44.JPG",864,395,944,396
"nd1/Fall2002/2002-345/04315d45.JPG",866,399,945,399
"nd1/Fall2002/2002-345/04320d38.JPG",741,1159,1020,1132
"nd1/Fall2002/2002-345/04320d39.JPG",757,1160,1040,1133
"nd1/Fall2002/2002-345/04320d40.JPG",706,601,792,589
"nd1/Fall2002/2002-345/04320d41.JPG",715,604,800,589
"nd1/Fall2002/2002-345/04323d26.JPG",702,1050,979,1049
"nd1/Fall2002/2002-345/04323d27.JPG",690,1066,966,1065
"nd1/Fall2002/2002-345/04323d28.JPG",781,472,865,475
"nd1/Fall2002/2002-345/04323d29.JPG",788,481,874,486
"nd1/Fall2002/2002-345/04331d18.JPG",833,683,1084,682
"nd1/Fall2002/2002-345/04331d19.JPG",833,705,1087,703
"nd1/Fall2002/2002-345/04331d20.JPG",808,372,893,377
"nd1/Fall2002/2002-345/04331d21.JPG",783,372,869,371
"nd1/Fall2002/2002-345/04334d30.JPG",824,1156,1089,1138
"nd1/Fall2002/2002-345/04334d31.JPG",792,1159,1057,1142
"nd1/Fall2002/2002-345/04334d32.JPG",774,472,861,468
"nd1/Fall2002/2002-345/04334d33.JPG",776,456,858,453
"nd1/Fall2002/2002-345/04337d50.JPG",679,950,956,954
"nd1/Fall2002/2002-345/04337d51.JPG",692,947,973,955
"nd1/Fall2002/2002-345/04337d54.JPG",769,454,857,455
"nd1/Fall2002/2002-345/04337d55.JPG",794,458,881,456
"nd1/Fall2002/2002-345/04339d38.JPG",759,1177,1025,1170
"nd1/Fall2002/2002-345/04339d39.JPG",780,1184,1039,1177
"nd1/Fall2002/2002-345/04339d42.JPG",781,400,867,400
"nd1/Fall2002/2002-345/04339d43.JPG",786,400,871,400
"nd1/Fall2002/2002-345/04344d38.JPG",806,698,1080,693
"nd1/Fall2002/2002-345/04344d39.JPG",751,719,1022,723
"nd1/Fall2002/2002-345/04344d40.JPG",857,590,928,592
"nd1/Fall2002/2002-345/04344d41.JPG",865,595,939,596
"nd1/Fall2002/2002-345/04352d20.JPG",595,891,842,892
"nd1/Fall2002/2002-345/04352d21.JPG",615,904,865,907
"nd1/Fall2002/2002-345/04352d24.JPG",781,387,862,384
"nd1/Fall2002/2002-345/04352d25.JPG",769,385,848,380
"nd1/Fall2002/2002-345/04361d42.JPG",818,682,1082,659
"nd1/Fall2002/2002-345/04361d43.JPG",833,691,1098,669
"nd1/Fall2002/2002-345/04361d44.JPG",772,577,830,575
"nd1/Fall2002/2002-345/04361d45.JPG",765,578,823,574
"nd1/Fall2002/2002-345/04378d18.JPG",783,706,1022,705
"nd1/Fall2002/2002-345/04378d19.JPG",790,692,1031,689
"nd1/Fall2002/2002-345/04378d20.JPG",791,373,869,377
"nd1/Fall2002/2002-345/04378d21.JPG",802,371,878,369
"nd1/Fall2002/2002-345/04394d44.JPG",618,1520,857,1494
"nd1/Fall2002/2002-345/04394d45.JPG",661,1503,901,1494
"nd1/Fall2002/2002-345/04394d46.JPG",811,401,889,400
"nd1/Fall2002/2002-345/04394d47.JPG",765,399,846,398
"nd1/Fall2002/2002-345/04395d53.JPG",719,829,978,811
"nd1/Fall2002/2002-345/04395d54.JPG",742,843,1004,830
"nd1/Fall2002/2002-345/04395d55.JPG",717,432,797,429
"nd1/Fall2002/2002-345/04395d56.JPG",718,439,800,437
"nd1/Fall2002/2002-345/04402d72.JPG",815,1240,1062,1236
"nd1/Fall2002/2002-345/04402d73.JPG",781,1237,1035,1230
"nd1/Fall2002/2002-345/04402d74.JPG",732,498,816,497
"nd1/Fall2002/2002-345/04402d75.JPG",742,502,822,501
"nd1/Fall2002/2002-345/04403d30.JPG",769,803,1030,798
"nd1/Fall2002/2002-345/04403d31.JPG",770,807,1034,804
"nd1/Fall2002/2002-345/04403d34.JPG",734,561,791,562
"nd1/Fall2002/2002-345/04403d35.JPG",748,564,808,565
"nd1/Fall2002/2002-345/04408d36.JPG",691,1190,949,1175
"nd1/Fall2002/2002-345/04408d37.JPG",690,1199,949,1182
"nd1/Fall2002/2002-345/04408d40.JPG",756,490,838,484
"nd1/Fall2002/2002-345/04408d41.JPG",748,495,831,491
"nd1/Fall2002/2002-345/04428d60.JPG",711,1019,973,1025
"nd1/Fall2002/2002-345/04428d61.JPG",720,1018,989,1021
"nd1/Fall2002/2002-345/04428d64.JPG",758,536,856,539
"nd1/Fall2002/2002-345/04428d65.JPG",759,535,858,538
"nd1/Fall2002/2002-345/04429d64.JPG",603,1291,868,1290
"nd1/Fall2002/2002-345/04429d65.JPG",595,1311,861,1312
"nd1/Fall2002/2002-345/04429d66.JPG",817,627,902,633
"nd1/Fall2002/2002-345/04429d67.JPG",827,629,912,634
"nd1/Fall2002/2002-345/04431d56.JPG",657,1139,938,1137
"nd1/Fall2002/2002-345/04431d57.JPG",651,1138,930,1136
"nd1/Fall2002/2002-345/04431d58.JPG",766,328,856,333
"nd1/Fall2002/2002-345/04431d59.JPG",770,330,857,333
"nd1/Fall2002/2002-345/04444d26.JPG",778,893,1019,891
"nd1/Fall2002/2002-345/04444d27.JPG",753,919,993,918
"nd1/Fall2002/2002-345/04444d28.JPG",734,577,816,581
"nd1/Fall2002/2002-345/04444d29.JPG",729,579,811,581
"nd1/Fall2002/2002-345/04456d22.JPG",789,901,1070,883
"nd1/Fall2002/2002-345/04456d23.JPG",781,905,1066,887
"nd1/Fall2002/2002-345/04456d24.JPG",766,432,854,433
"nd1/Fall2002/2002-345/04456d25.JPG",784,433,871,431
"nd1/Fall2002/2002-345/04461d58.JPG",583,1154,868,1156
"nd1/Fall2002/2002-345/04461d59.JPG",604,1152,900,1147
"nd1/Fall2002/2002-345/04461d62.JPG",743,527,835,529
"nd1/Fall2002/2002-345/04461d63.JPG",762,531,855,534
"nd1/Fall2002/2002-345/04471d44.JPG",593,1061,882,1059
"nd1/Fall2002/2002-345/04471d45.JPG",599,1059,886,1057
"nd1/Fall2002/2002-345/04471d46.JPG",761,456,846,459
"nd1/Fall2002/2002-345/04471d47.JPG",778,457,867,461
"nd1/Fall2002/2002-345/04473d46.JPG",648,747,913,720
"nd1/Fall2002/2002-345/04473d47.JPG",632,759,910,725
"nd1/Fall2002/2002-345/04473d50.JPG",792,370,878,369
"nd1/Fall2002/2002-345/04473d51.JPG",777,365,861,365
"nd1/Fall2002/2002-345/04493d34.JPG",622,835,889,817
"nd1/Fall2002/2002-345/04493d35.JPG",625,832,899,811
"nd1/Fall2002/2002-345/04493d36.JPG",720,418,806,412
"nd1/Fall2002/2002-345/04493d37.JPG",722,424,807,416
"nd1/Fall2002/2002-345/04494d42.JPG",808,951,1059,936
"nd1/Fall2002/2002-345/04494d43.JPG",763,976,1020,959
"nd1/Fall2002/2002-345/04494d46.JPG",814,524,876,523
"nd1/Fall2002/2002-345/04494d47.JPG",808,525,871,523
"nd1/Fall2002/2002-345/04505d26.JPG",724,606,1006,605
"nd1/Fall2002/2002-345/04505d27.JPG",724,628,1002,620
"nd1/Fall2002/2002-345/04505d28.JPG",803,324,892,320
"nd1/Fall2002/2002-345/04505d29.JPG",811,321,893,320
"nd1/Fall2002/2002-345/04511d24.JPG",636,805,899,787
"nd1/Fall2002/2002-345/04511d25.JPG",653,749,910,731
"nd1/Fall2002/2002-345/04511d26.JPG",794,475,881,483
"nd1/Fall2002/2002-345/04511d27.JPG",761,484,852,485
"nd1/Fall2002/2002-345/04522d70.JPG",782,1050,1067,1042
"nd1/Fall2002/2002-345/04522d71.JPG",785,1052,1070,1042
"nd1/Fall2002/2002-345/04522d74.JPG",747,440,834,439
"nd1/Fall2002/2002-345/04522d75.JPG",765,439,857,440
"nd1/Fall2002/2002-345/04523d70.JPG",698,932,967,933
"nd1/Fall2002/2002-345/04523d71.JPG",693,935,971,942
"nd1/Fall2002/2002-345/04523d74.JPG",765,391,848,394
"nd1/Fall2002/2002-345/04523d75.JPG",781,396,865,398
"nd1/Fall2002/2002-345/04527d54.JPG",715,853,1009,831
"nd1/Fall2002/2002-345/04527d55.JPG",691,909,988,875
"nd1/Fall2002/2002-345/04527d58.JPG",753,536,823,533
"nd1/Fall2002/2002-345/04527d59.JPG",747,541,815,532
"nd1/Fall2002/2002-345/04531d16.JPG",673,1069,932,1057
"nd1/Fall2002/2002-345/04531d17.JPG",690,1048,948,1049
"nd1/Fall2002/2002-345/04531d20.JPG",727,402,808,397
"nd1/Fall2002/2002-345/04531d21.JPG",722,406,804,402
"nd1/Fall2002/2002-345/04553d18.JPG",776,1124,1011,1125
"nd1/Fall2002/2002-345/04553d19.JPG",792,1129,1034,1132
"nd1/Fall2002/2002-345/04553d20.JPG",814,509,893,513
"nd1/Fall2002/2002-345/04553d21.JPG",816,513,895,514
"nd1/Fall2002/2002-346/04265d108.JPG",870,1194,1122,1182
"nd1/Fall2002/2002-346/04265d109.JPG",855,1197,1110,1178
"nd1/Fall2002/2002-346/04265d112.JPG",763,545,855,543
"nd1/Fall2002/2002-346/04265d113.JPG",764,539,855,537
"nd1/Fall2002/2002-346/04286d28.JPG",680,961,915,958
"nd1/Fall2002/2002-346/04286d29.JPG",676,965,908,961
"nd1/Fall2002/2002-346/04286d32.JPG",741,482,828,483
"nd1/Fall2002/2002-346/04286d33.JPG",752,485,844,490
"nd1/Fall2002/2002-346/04302d38.JPG",663,1162,931,1164
"nd1/Fall2002/2002-346/04302d39.JPG",647,1181,916,1181
"nd1/Fall2002/2002-346/04302d40.JPG",829,501,923,495
"nd1/Fall2002/2002-346/04302d41.JPG",935,495,1028,495
"nd1/Fall2002/2002-346/04312d42.JPG",720,871,984,836
"nd1/Fall2002/2002-346/04312d43.JPG",725,865,991,834
"nd1/Fall2002/2002-346/04312d44.JPG",777,561,868,558
"nd1/Fall2002/2002-346/04312d45.JPG",759,578,844,560
"nd1/Fall2002/2002-346/04316d42.JPG",778,811,1022,810
"nd1/Fall2002/2002-346/04316d43.JPG",676,828,925,823
"nd1/Fall2002/2002-346/04316d46.JPG",850,582,942,585
"nd1/Fall2002/2002-346/04316d47.JPG",866,585,956,587
"nd1/Fall2002/2002-346/04335d70.JPG",715,901,977,880
"nd1/Fall2002/2002-346/04335d71.JPG",682,911,945,887
"nd1/Fall2002/2002-346/04335d74.JPG",740,539,834,535
"nd1/Fall2002/2002-346/04335d75.JPG",751,542,841,535
"nd1/Fall2002/2002-346/04343d54.JPG",677,881,944,855
"nd1/Fall2002/2002-346/04343d55.JPG",670,883,934,861
"nd1/Fall2002/2002-346/04343d58.JPG",777,589,869,581
"nd1/Fall2002/2002-346/04343d59.JPG",776,591,871,586
"nd1/Fall2002/2002-346/04358d68.JPG",629,935,856,916
"nd1/Fall2002/2002-346/04358d69.JPG",633,941,859,924
"nd1/Fall2002/2002-346/04358d70.JPG",741,560,825,557
"nd1/Fall2002/2002-346/04358d71.JPG",748,567,834,562
"nd1/Fall2002/2002-346/04366d42.JPG",822,829,1070,810
"nd1/Fall2002/2002-346/04366d43.JPG",837,818,1081,796
"nd1/Fall2002/2002-346/04366d46.JPG",808,594,896,585
"nd1/Fall2002/2002-346/04366d47.JPG",808,597,895,591
"nd1/Fall2002/2002-346/04367d50.JPG",727,990,945,990
"nd1/Fall2002/2002-346/04367d51.JPG",742,991,964,1003
"nd1/Fall2002/2002-346/04367d52.JPG",771,506,852,514
"nd1/Fall2002/2002-346/04367d53.JPG",763,510,844,521
"nd1/Fall2002/2002-346/04370d28.JPG",757,1074,1037,1043
"nd1/Fall2002/2002-346/04370d29.JPG",738,1068,1005,1038
"nd1/Fall2002/2002-346/04370d30.JPG",800,537,897,525
"nd1/Fall2002/2002-346/04370d31.JPG",819,528,917,519
"nd1/Fall2002/2002-346/04386d34.JPG",743,938,953,937
"nd1/Fall2002/2002-346/04386d35.JPG",727,936,936,938
"nd1/Fall2002/2002-346/04386d38.JPG",790,491,879,497
"nd1/Fall2002/2002-346/04386d39.JPG",774,493,865,496
"nd1/Fall2002/2002-346/04387d68.JPG",639,751,893,750
"nd1/Fall2002/2002-346/04387d69.JPG",589,757,840,755
"nd1/Fall2002/2002-346/04387d70.JPG",728,580,830,582
"nd1/Fall2002/2002-346/04387d71.JPG",737,579,834,582
"nd1/Fall2002/2002-346/04392d48.JPG",841,795,1112,766
"nd1/Fall2002/2002-346/04392d49.JPG",862,790,1134,764
"nd1/Fall2002/2002-346/04392d50.JPG",764,612,859,609
"nd1/Fall2002/2002-346/04392d51.JPG",788,613,880,606
"nd1/Fall2002/2002-346/04395d57.JPG",697,630,939,623
"nd1/Fall2002/2002-346/04395d58.JPG",697,642,944,631
"nd1/Fall2002/2002-346/04395d61.JPG",712,429,801,426
"nd1/Fall2002/2002-346/04395d62.JPG",725,437,815,434
"nd1/Fall2002/2002-346/04409d50.JPG",815,829,1100,794
"nd1/Fall2002/2002-346/04409d51.JPG",791,879,1072,844
"nd1/Fall2002/2002-346/04409d52.JPG",727,538,825,523
"nd1/Fall2002/2002-346/04409d53.JPG",731,539,828,524
"nd1/Fall2002/2002-346/04427d20.JPG",697,838,956,842
"nd1/Fall2002/2002-346/04427d21.JPG",702,853,961,856
"nd1/Fall2002/2002-346/04427d22.JPG",745,489,840,492
"nd1/Fall2002/2002-346/04427d23.JPG",743,490,838,491
"nd1/Fall2002/2002-346/04423d72.JPG",713,805,960,792
"nd1/Fall2002/2002-346/04423d73.JPG",630,803,877,796
"nd1/Fall2002/2002-346/04423d76.JPG",854,538,942,536
"nd1/Fall2002/2002-346/04423d77.JPG",821,534,909,529
"nd1/Fall2002/2002-346/04433d56.JPG",627,631,904,596
"nd1/Fall2002/2002-346/04433d57.JPG",631,667,913,644
"nd1/Fall2002/2002-346/04433d58.JPG",738,463,846,461
"nd1/Fall2002/2002-346/04433d59.JPG",735,467,835,454
"nd1/Fall2002/2002-346/04449d56.JPG",780,1040,1048,1038
"nd1/Fall2002/2002-346/04449d57.JPG",770,1045,1037,1050
"nd1/Fall2002/2002-346/04449d58.JPG",838,351,930,357
"nd1/Fall2002/2002-346/04449d59.JPG",866,362,957,370
"nd1/Fall2002/2002-346/04460d38.JPG",852,993,1129,976
"nd1/Fall2002/2002-346/04460d39.JPG",811,1017,1090,999
"nd1/Fall2002/2002-346/04460d40.JPG",819,523,914,519
"nd1/Fall2002/2002-346/04460d41.JPG",820,521,918,518
"nd1/Fall2002/2002-346/04463d32.JPG",559,942,851,919
"nd1/Fall2002/2002-346/04463d33.JPG",616,969,909,941
"nd1/Fall2002/2002-346/04463d34.JPG",769,436,871,430
"nd1/Fall2002/2002-346/04463d35.JPG",790,445,888,435
"nd1/Fall2002/2002-346/04467d24.JPG",774,865,1067,857
"nd1/Fall2002/2002-346/04467d25.JPG",806,868,1098,863
"nd1/Fall2002/2002-346/04467d28.JPG",706,424,815,424
"nd1/Fall2002/2002-346/04467d29.JPG",693,437,802,437
"nd1/Fall2002/2002-346/04516d50.JPG",712,1036,987,1023
"nd1/Fall2002/2002-346/04516d51.JPG",687,1031,961,1014
"nd1/Fall2002/2002-346/04516d52.JPG",753,454,851,452
"nd1/Fall2002/2002-346/04516d53.JPG",785,462,888,462
"nd1/Fall2002/2002-346/04519d50.JPG",703,1165,946,1098
"nd1/Fall2002/2002-346/04519d51.JPG",783,1090,1026,1055
"nd1/Fall2002/2002-346/04519d52.JPG",849,584,936,573
"nd1/Fall2002/2002-346/04519d53.JPG",849,583,940,569
"nd1/Fall2002/2002-346/04520d48.JPG",808,778,1073,768
